4,2015-02-02 17:31:59,22.6
5,2015-02-02 17:32:59,22.6
6,2015-02-02 17:34:00,22.6
0,2015-02-02 17:35:00,22.6
1,2015-02-02 17:36:00,22.6
2,2015-02-02 17:37:00,22.54
3,2015-02-02 17:38:00,22.54
4,2015-02-02 17:38:59,22.54
5,2015-02-02 17:39:59,22.525
6,2015-02-02 17:41:00,22.5
0,2015-02-02 17:42:00,22.5
1,2015-02-02 17:43:00,22.5
2,2015-02-02 17:44:00,22.5
3,2015-02-02 17:44:59,22.5
4,2015-02-02 17:45:59,22.5
5,2015-02-02 17:47:00,22.5
6,2015-02-02 17:48:00,22.5
0,2015-02-02 17:49:00,22.478
1,2015-02-02 17:50:00,22.456
2,2015-02-02 17:51:00,22.5
3,2015-02-02 17:51:59,22.4175
4,2015-02-02 17:53:00,22.456
5,2015-02-02 17:54:00,22.39
6,2015-02-02 17:55:00,22.4175
0,2015-02-02 17:55:59,22.39
1,2015-02-02 17:57:00,22.39
2,2015-02-02 17:57:59,22.39
3,2015-02-02 17:58:59,22.39
4,2015-02-02 18:00:00,22.39
5,2015-02-02 18:01:00,22.39
6,2015-02-02 18:02:00,22.39
0,2015-02-02 18:03:00,22.39
1,2015-02-02 18:04:00,22.39
2,2015-02-02 18:04:59,22.39
3,2015-02-02 18:06:00,22.35
4,2015-02-02 18:07:00,22.3233333333333
5,2015-02-02 18:08:00,22.365
6,2015-02-02 18:08:59,22.315
0,2015-02-02 18:10:00,22.29
1,2015-02-02 18:10:59,22.29
2,2015-02-02 18:11:59,22.26
3,2015-02-02 18:13:00,22.254
4,2015-02-02 18:14:00,22.23
5,2015-02-02 18:15:00,22.26
6,2015-02-02 18:16:00,22.2
0,2015-02-02 18:16:59,22.2
1,2015-02-02 18:17:59,22.2
2,2015-02-02 18:19:00,22.2
3,2015-02-02 18:20:00,22.1333333333333
4,2015-02-02 18:21:00,22.1
5,2015-02-02 18:22:00,22.15
6,2015-02-02 18:23:00,22.1
0,2015-02-02 18:23:59,22.1
1,2015-02-02 18:24:59,22.1333333333333
2,2015-02-02 18:26:00,22.1
3,2015-02-02 18:27:00,22.1
4,2015-02-02 18:28:00,22.0666666666667
5,2015-02-02 18:29:00,22.0666666666667
6,2015-02-02 18:29:59,22
0,2015-02-02 18:30:59,21.978
1,2015-02-02 18:32:00,21.978
2,2015-02-02 18:33:00,21.945
3,2015-02-02 18:34:00,21.9266666666667
4,2015-02-02 18:35:00,21.89
5,2015-02-02 18:36:00,21.89
6,2015-02-02 18:36:59,21.89
0,2015-02-02 18:38:00,21.89
1,2015-02-02 18:39:00,21.815
2,2015-02-02 18:40:00,21.8233333333333
3,2015-02-02 18:40:59,21.79
4,2015-02-02 18:42:00,21.79
5,2015-02-02 18:42:59,21.79
6,2015-02-02 18:43:59,21.7675
0,2015-02-02 18:45:00,21.7675
1,2015-02-02 18:46:00,21.754
2,2015-02-02 18:47:00,21.7
3,2015-02-02 18:48:00,21.7
4,2015-02-02 18:49:00,21.7
5,2015-02-02 18:49:59,21.7
6,2015-02-02 18:51:00,21.64
0,2015-02-02 18:52:00,21.6
1,2015-02-02 18:53:00,21.6
2,2015-02-02 18:53:59,21.6
3,2015-02-02 18:55:00,21.5
4,2015-02-02 18:55:59,21.5
5,2015-02-02 18:56:59,21.55
6,2015-02-02 18:58:00,21.5
0,2015-02-02 18:59:00,21.5
1,2015-02-02 19:00:00,21.5
2,2015-02-02 19:01:00,21.5
3,2015-02-02 19:01:59,21.5
4,2015-02-02 19:02:59,21.5
5,2015-02-02 19:04:00,21.5
6,2015-02-02 19:05:00,21.5
0,2015-02-02 19:06:00,21.5
1,2015-02-02 19:07:00,21.5
2,2015-02-02 19:08:00,21.5
3,2015-02-02 19:08:59,21.5
4,2015-02-02 19:09:59,21.5
5,2015-02-02 19:11:00,21.4725
6,2015-02-02 19:12:00,21.39
0,2015-02-02 19:13:00,21.4266666666667
1,2015-02-02 19:14:00,21.39
2,2015-02-02 19:14:59,21.39
3,2015-02-02 19:15:59,21.39
4,2015-02-02 19:17:00,21.365
5,2015-02-02 19:18:00,21.3233333333333
6,2015-02-02 19:19:00,21.34
0,2015-02-02 19:20:00,21.315
1,2015-02-02 19:21:00,21.3566666666667
2,2015-02-02 19:21:59,21.39
3,2015-02-02 19:23:00,21.315
4,2015-02-02 19:24:00,21.29
5,2015-02-02 19:25:00,21.29
6,2015-02-02 19:25:59,21.29
0,2015-02-02 19:27:00,21.29
1,2015-02-02 19:27:59,21.29
2,2015-02-02 19:28:59,21.29
3,2015-02-02 19:30:00,21.254
4,2015-02-02 19:31:00,21.23
5,2015-02-02 19:32:00,21.218
6,2015-02-02 19:33:00,21.2
0,2015-02-02 19:34:00,21.2
1,2015-02-02 19:34:59,21.2
2,2015-02-02 19:36:00,21.2
3,2015-02-02 19:37:00,21.2
4,2015-02-02 19:38:00,21.2
5,2015-02-02 19:38:59,21.2
6,2015-02-02 19:40:00,21.2
0,2015-02-02 19:40:59,21.2
1,2015-02-02 19:41:59,21.2
2,2015-02-02 19:43:00,21.175
3,2015-02-02 19:44:00,21.1666666666667
4,2015-02-02 19:45:00,21.125
5,2015-02-02 19:46:00,21.1
6,2015-02-02 19:46:59,21.125
0,2015-02-02 19:47:59,21.1
1,2015-02-02 19:49:00,21.1333333333333
2,2015-02-02 19:50:00,21.1
3,2015-02-02 19:51:00,21.1
4,2015-02-02 19:52:00,21.1
5,2015-02-02 19:53:00,21.1
6,2015-02-02 19:53:59,21.1
0,2015-02-02 19:54:59,21.1
1,2015-02-02 19:56:00,21.1
2,2015-02-02 19:57:00,21.1
3,2015-02-02 19:58:00,21.1
4,2015-02-02 19:59:00,21.1
5,2015-02-02 19:59:59,21.125
6,2015-02-02 20:00:59,21.1
0,2015-02-02 20:02:00,21.1333333333333
1,2015-02-02 20:03:00,21.1
2,2015-02-02 20:04:00,21.1
3,2015-02-02 20:05:00,21.1
4,2015-02-02 20:06:00,21.1
5,2015-02-02 20:06:59,21.1
6,2015-02-02 20:08:00,21.1
0,2015-02-02 20:09:00,21.1
1,2015-02-02 20:10:00,21.1
2,2015-02-02 20:10:59,21.1
3,2015-02-02 20:12:00,21.1
4,2015-02-02 20:12:59,21.125
5,2015-02-02 20:13:59,21.1
6,2015-02-02 20:15:00,21.1
0,2015-02-02 20:16:00,21.1
1,2015-02-02 20:17:00,21.1
2,2015-02-02 20:18:00,21.1
3,2015-02-02 20:19:00,21.1
4,2015-02-02 20:19:59,21.1
5,2015-02-02 20:21:00,21.075
6,2015-02-02 20:22:00,21.075
0,2015-02-02 20:23:00,21.1
1,2015-02-02 20:23:59,21.0333333333333
2,2015-02-02 20:25:00,21.02
3,2015-02-02 20:25:59,21.025
4,2015-02-02 20:26:59,21
5,2015-02-02 20:28:00,21
6,2015-02-02 20:29:00,21
0,2015-02-02 20:30:00,21
1,2015-02-02 20:31:00,21
2,2015-02-02 20:31:59,21
3,2015-02-02 20:32:59,21
4,2015-02-02 20:34:00,21
5,2015-02-02 20:35:00,21
6,2015-02-02 20:36:00,21
0,2015-02-02 20:37:00,20.9725
1,2015-02-02 20:38:00,21
2,2015-02-02 20:38:59,20.9725
3,2015-02-02 20:39:59,20.9633333333333
4,2015-02-02 20:41:00,21
5,2015-02-02 20:42:00,20.89
6,2015-02-02 20:43:00,20.89
0,2015-02-02 20:44:00,20.89
1,2015-02-02 20:44:59,20.89
2,2015-02-02 20:45:59,20.89
3,2015-02-02 20:47:00,20.89
4,2015-02-02 20:48:00,20.89
5,2015-02-02 20:49:00,20.89
6,2015-02-02 20:50:00,20.89
0,2015-02-02 20:51:00,20.89
1,2015-02-02 20:51:59,20.89
2,2015-02-02 20:53:00,20.89
3,2015-02-02 20:54:00,20.89
4,2015-02-02 20:55:00,20.89
5,2015-02-02 20:55:59,20.89
6,2015-02-02 20:57:00,20.89
0,2015-02-02 20:57:59,20.89
1,2015-02-02 20:58:59,20.89
2,2015-02-02 21:00:00,20.89
3,2015-02-02 21:01:00,20.89
4,2015-02-02 21:02:00,20.89
5,2015-02-02 21:03:00,20.9725
6,2015-02-02 21:04:00,20.9175
0,2015-02-02 21:04:59,20.89
1,2015-02-02 21:06:00,20.89
2,2015-02-02 21:07:00,20.89
3,2015-02-02 21:08:00,20.912
4,2015-02-02 21:08:59,20.9266666666667
5,2015-02-02 21:10:00,20.89
6,2015-02-02 21:10:59,20.89
0,2015-02-02 21:11:59,20.934
1,2015-02-02 21:13:00,20.89
2,2015-02-02 21:14:00,20.89
3,2015-02-02 21:15:00,20.9175
4,2015-02-02 21:16:00,20.89
5,2015-02-02 21:16:59,20.89
6,2015-02-02 21:17:59,20.9175
0,2015-02-02 21:19:00,20.89
1,2015-02-02 21:20:00,20.945
2,2015-02-02 21:21:00,20.89
3,2015-02-02 21:22:00,20.89
4,2015-02-02 21:23:00,20.89
5,2015-02-02 21:23:59,20.89
6,2015-02-02 21:24:59,20.89
0,2015-02-02 21:26:00,20.89
1,2015-02-02 21:27:00,20.89
2,2015-02-02 21:28:00,20.89
3,2015-02-02 21:29:00,20.8566666666667
4,2015-02-02 21:29:59,20.89
5,2015-02-02 21:30:59,20.89
6,2015-02-02 21:32:00,20.89
0,2015-02-02 21:33:00,20.89
1,2015-02-02 21:34:00,20.89
2,2015-02-02 21:35:00,20.89
3,2015-02-02 21:36:00,20.89
4,2015-02-02 21:36:59,20.89
5,2015-02-02 21:38:00,20.89
6,2015-02-02 21:39:00,20.89
0,2015-02-02 21:40:00,20.89
1,2015-02-02 21:40:59,20.89
2,2015-02-02 21:42:00,20.89
3,2015-02-02 21:42:59,20.865
4,2015-02-02 21:43:59,20.865
5,2015-02-02 21:45:00,20.89
6,2015-02-02 21:46:00,20.89
0,2015-02-02 21:47:00,20.89
1,2015-02-02 21:48:00,20.865
2,2015-02-02 21:49:00,20.87
3,2015-02-02 21:49:59,20.89
4,2015-02-02 21:51:00,20.89
5,2015-02-02 21:52:00,20.85
6,2015-02-02 21:53:00,20.81
0,2015-02-02 21:53:59,20.79
1,2015-02-02 21:55:00,20.79
2,2015-02-02 21:55:59,20.8233333333333
3,2015-02-02 21:56:59,20.79
4,2015-02-02 21:58:00,20.79
5,2015-02-02 21:59:00,20.79
6,2015-02-02 22:00:00,20.79
0,2015-02-02 22:01:00,20.79
1,2015-02-02 22:01:59,20.79
2,2015-02-02 22:02:59,20.79
3,2015-02-02 22:04:00,20.79
4,2015-02-02 22:05:00,20.772
5,2015-02-02 22:06:00,20.79
6,2015-02-02 22:07:00,20.79
0,2015-02-02 22:08:00,20.73
1,2015-02-02 22:08:59,20.79
2,2015-02-02 22:09:59,20.79
3,2015-02-02 22:11:00,20.79
4,2015-02-02 22:12:00,20.745
5,2015-02-02 22:13:00,20.76
6,2015-02-02 22:14:00,20.7225
0,2015-02-02 22:14:59,20.7225
1,2015-02-02 22:15:59,20.7225
2,2015-02-02 22:17:00,20.745
3,2015-02-02 22:18:00,20.7225
4,2015-02-02 22:19:00,20.76
5,2015-02-02 22:20:00,20.7225
6,2015-02-02 22:21:00,20.7225
0,2015-02-02 22:21:59,20.7675
1,2015-02-02 22:23:00,20.745
2,2015-02-02 22:24:00,20.7
3,2015-02-02 22:25:00,20.7
4,2015-02-02 22:25:59,20.7675
5,2015-02-02 22:27:00,20.718
6,2015-02-02 22:27:59,20.7
0,2015-02-02 22:28:59,20.73
1,2015-02-02 22:30:00,20.7
2,2015-02-02 22:31:00,20.7
3,2015-02-02 22:32:00,20.7225
4,2015-02-02 22:33:00,20.7
5,2015-02-02 22:34:00,20.7225
6,2015-02-02 22:34:59,20.7
0,2015-02-02 22:36:00,20.7
1,2015-02-02 22:37:00,20.718
2,2015-02-02 22:38:00,20.7
3,2015-02-02 22:38:59,20.7
4,2015-02-02 22:40:00,20.7
5,2015-02-02 22:40:59,20.7
6,2015-02-02 22:41:59,20.7
0,2015-02-02 22:43:00,20.7
1,2015-02-02 22:44:00,20.7
2,2015-02-02 22:45:00,20.7225
3,2015-02-02 22:46:00,20.718
4,2015-02-02 22:46:59,20.73
5,2015-02-02 22:47:59,20.7
6,2015-02-02 22:49:00,20.745
0,2015-02-02 22:50:00,20.7225
1,2015-02-02 22:51:00,20.745
2,2015-02-02 22:52:00,20.772
3,2015-02-02 22:53:00,20.76
4,2015-02-02 22:53:59,20.7675
5,2015-02-02 22:54:59,20.745
6,2015-02-02 22:56:00,20.736
0,2015-02-02 22:57:00,20.73
1,2015-02-02 22:58:00,20.7
2,2015-02-02 22:59:00,20.76
3,2015-02-02 22:59:59,20.745
4,2015-02-02 23:00:59,20.73
5,2015-02-02 23:02:00,20.745
6,2015-02-02 23:03:00,20.7
0,2015-02-02 23:04:00,20.7
1,2015-02-02 23:05:00,20.7
2,2015-02-02 23:06:00,20.7225
3,2015-02-02 23:06:59,20.7
4,2015-02-02 23:08:00,20.7
5,2015-02-02 23:09:00,20.7
6,2015-02-02 23:10:00,20.7
0,2015-02-02 23:10:59,20.7
1,2015-02-02 23:12:00,20.7
2,2015-02-02 23:12:59,20.7
3,2015-02-02 23:13:59,20.7
4,2015-02-02 23:15:00,20.7
5,2015-02-02 23:16:00,20.7
6,2015-02-02 23:17:00,20.7
0,2015-02-02 23:18:00,20.7
1,2015-02-02 23:19:00,20.7
2,2015-02-02 23:19:59,20.7
3,2015-02-02 23:21:00,20.7
4,2015-02-02 23:22:00,20.7
5,2015-02-02 23:23:00,20.7
6,2015-02-02 23:23:59,20.7
0,2015-02-02 23:25:00,20.7
1,2015-02-02 23:25:59,20.7
2,2015-02-02 23:26:59,20.7
3,2015-02-02 23:28:00,20.675
4,2015-02-02 23:29:00,20.675
5,2015-02-02 23:30:00,20.7
6,2015-02-02 23:31:00,20.675
0,2015-02-02 23:31:59,20.675
1,2015-02-02 23:32:59,20.6666666666667
2,2015-02-02 23:34:00,20.625
3,2015-02-02 23:35:00,20.675
4,2015-02-02 23:36:00,20.65
5,2015-02-02 23:37:00,20.64
6,2015-02-02 23:38:00,20.6333333333333
0,2015-02-02 23:38:59,20.7
1,2015-02-02 23:39:59,20.675
2,2015-02-02 23:41:00,20.625
3,2015-02-02 23:42:00,20.675
4,2015-02-02 23:43:00,20.625
5,2015-02-02 23:44:00,20.65
6,2015-02-02 23:44:59,20.6666666666667
0,2015-02-02 23:45:59,20.64
1,2015-02-02 23:47:00,20.6333333333333
2,2015-02-02 23:48:00,20.65
3,2015-02-02 23:49:00,20.65
4,2015-02-02 23:50:00,20.65
5,2015-02-02 23:51:00,20.6333333333333
6,2015-02-02 23:51:59,20.65
0,2015-02-02 23:53:00,20.625
1,2015-02-02 23:54:00,20.6
2,2015-02-02 23:55:00,20.6
3,2015-02-02 23:55:59,20.6
4,2015-02-02 23:57:00,20.6
5,2015-02-02 23:57:59,20.6
6,2015-02-02 23:58:59,20.6
0,2015-02-03 00:00:00,20.6
1,2015-02-03 00:01:00,20.6
2,2015-02-03 00:02:00,20.6
3,2015-02-03 00:03:00,20.6333333333333
4,2015-02-03 00:04:00,20.6
5,2015-02-03 00:04:59,20.6
6,2015-02-03 00:06:00,20.6
0,2015-02-03 00:07:00,20.6
1,2015-02-03 00:08:00,20.6
2,2015-02-03 00:08:59,20.6
3,2015-02-03 00:10:00,20.575
4,2015-02-03 00:10:59,20.6
5,2015-02-03 00:11:59,20.575
6,2015-02-03 00:13:00,20.58
0,2015-02-03 00:14:00,20.6
1,2015-02-03 00:15:00,20.6
2,2015-02-03 00:16:00,20.6
3,2015-02-03 00:16:59,20.575
4,2015-02-03 00:17:59,20.55
5,2015-02-03 00:19:00,20.6
6,2015-02-03 00:20:00,20.6
0,2015-02-03 00:21:00,20.5666666666667
1,2015-02-03 00:22:00,20.575
2,2015-02-03 00:23:00,20.6
3,2015-02-03 00:23:59,20.6
4,2015-02-03 00:24:59,20.6
5,2015-02-03 00:26:00,20.6
6,2015-02-03 00:27:00,20.6
0,2015-02-03 00:28:00,20.6
1,2015-02-03 00:29:00,20.6
2,2015-02-03 00:29:59,20.6
3,2015-02-03 00:30:59,20.6
4,2015-02-03 00:32:00,20.6
5,2015-02-03 00:33:00,20.6
6,2015-02-03 00:34:00,20.58
0,2015-02-03 00:35:00,20.6
1,2015-02-03 00:36:00,20.6
2,2015-02-03 00:36:59,20.6
3,2015-02-03 00:38:00,20.6
4,2015-02-03 00:39:00,20.6
5,2015-02-03 00:40:00,20.6
6,2015-02-03 00:40:59,20.58
0,2015-02-03 00:42:00,20.5666666666667
1,2015-02-03 00:42:59,20.6
2,2015-02-03 00:43:59,20.6
3,2015-02-03 00:45:00,20.6
4,2015-02-03 00:46:00,20.6
5,2015-02-03 00:47:00,20.55
6,2015-02-03 00:48:00,20.55
0,2015-02-03 00:49:00,20.525
1,2015-02-03 00:49:59,20.575
2,2015-02-03 00:51:00,20.6
3,2015-02-03 00:52:00,20.575
4,2015-02-03 00:53:00,20.5666666666667
5,2015-02-03 00:53:59,20.58
6,2015-02-03 00:55:00,20.5333333333333
0,2015-02-03 00:55:59,20.575
1,2015-02-03 00:56:59,20.575
2,2015-02-03 00:58:00,20.525
3,2015-02-03 00:59:00,20.6
4,2015-02-03 01:00:00,20.6
5,2015-02-03 01:01:00,20.56
6,2015-02-03 01:01:59,20.6
0,2015-02-03 01:02:59,20.55
1,2015-02-03 01:04:00,20.55
2,2015-02-03 01:05:00,20.6
3,2015-02-03 01:06:00,20.525
4,2015-02-03 01:07:00,20.525
5,2015-02-03 01:08:00,20.52
6,2015-02-03 01:08:59,20.5
0,2015-02-03 01:09:59,20.5
1,2015-02-03 01:11:00,20.525
2,2015-02-03 01:12:00,20.6
3,2015-02-03 01:13:00,20.5
4,2015-02-03 01:14:00,20.6
5,2015-02-03 01:14:59,20.56
6,2015-02-03 01:15:59,20.6
0,2015-02-03 01:17:00,20.5666666666667
1,2015-02-03 01:18:00,20.5666666666667
2,2015-02-03 01:19:00,20.575
3,2015-02-03 01:20:00,20.55
4,2015-02-03 01:21:00,20.6
5,2015-02-03 01:21:59,20.6
6,2015-02-03 01:23:00,20.6
0,2015-02-03 01:24:00,20.5666666666667
1,2015-02-03 01:25:00,20.6
2,2015-02-03 01:25:59,20.6
3,2015-02-03 01:27:00,20.6
4,2015-02-03 01:27:59,20.6
5,2015-02-03 01:28:59,20.6
6,2015-02-03 01:30:00,20.6
0,2015-02-03 01:31:00,20.6
1,2015-02-03 01:32:00,20.6
2,2015-02-03 01:33:00,20.58
3,2015-02-03 01:34:00,20.5666666666667
4,2015-02-03 01:34:59,20.6
5,2015-02-03 01:36:00,20.5666666666667
6,2015-02-03 01:37:00,20.6
0,2015-02-03 01:38:00,20.575
1,2015-02-03 01:38:59,20.575
2,2015-02-03 01:40:00,20.6
3,2015-02-03 01:40:59,20.6
4,2015-02-03 01:41:59,20.6
5,2015-02-03 01:43:00,20.6
6,2015-02-03 01:44:00,20.6
0,2015-02-03 01:45:00,20.575
1,2015-02-03 01:46:00,20.575
2,2015-02-03 01:46:59,20.6
3,2015-02-03 01:47:59,20.575
4,2015-02-03 01:49:00,20.55
5,2015-02-03 01:50:00,20.5666666666667
6,2015-02-03 01:51:00,20.525
0,2015-02-03 01:52:00,20.56
1,2015-02-03 01:53:00,20.6
2,2015-02-03 01:53:59,20.5333333333333
3,2015-02-03 01:54:59,20.58
4,2015-02-03 01:56:00,20.6
5,2015-02-03 01:57:00,20.6
6,2015-02-03 01:58:00,20.56
0,2015-02-03 01:59:00,20.55
1,2015-02-03 01:59:59,20.6
2,2015-02-03 02:00:59,20.58
3,2015-02-03 02:02:00,20.6
4,2015-02-03 02:03:00,20.575
5,2015-02-03 02:04:00,20.5666666666667
6,2015-02-03 02:05:00,20.575
0,2015-02-03 02:06:00,20.6
1,2015-02-03 02:06:59,20.5333333333333
2,2015-02-03 02:08:00,20.56
3,2015-02-03 02:09:00,20.6
4,2015-02-03 02:10:00,20.575
5,2015-02-03 02:10:59,20.525
6,2015-02-03 02:12:00,20.525
0,2015-02-03 02:12:59,20.5
1,2015-02-03 02:13:59,20.525
2,2015-02-03 02:15:00,20.5
3,2015-02-03 02:16:00,20.5
4,2015-02-03 02:17:00,20.5
5,2015-02-03 02:18:00,20.5
6,2015-02-03 02:19:00,20.5
0,2015-02-03 02:19:59,20.5
1,2015-02-03 02:21:00,20.5
2,2015-02-03 02:22:00,20.5
3,2015-02-03 02:23:00,20.5
4,2015-02-03 02:23:59,20.5
5,2015-02-03 02:25:00,20.5
